Actual_index,Actual,Predicted_index,Predicted,images
24387,11.25559,6678,12.084599381842851,6678.jpg
24388,11.25559,6679,12.413993235744169,6679.jpg
24389,11.25559,6680,11.516317098061313,6680.jpg
24390,11.25559,6681,10.514432696247438,6681.jpg
24391,10.09519,6682,9.576379784613197,6682.jpg
24392,10.09519,6683,12.214258776225815,6683.jpg
24393,10.09519,6684,11.508343336489345,6684.jpg
24394,10.09519,6685,12.457284634234586,6685.jpg
24395,10.09519,6686,12.260722980367907,6686.jpg
24396,10.09519,6687,9.61429672460338,6687.jpg
24397,10.09519,6688,12.50805955337667,6688.jpg
24398,10.09519,6689,12.374108335294643,6689.jpg
24399,10.09519,6690,12.9105261253861,6690.jpg
24400,10.09519,6691,12.825567747058884,6691.jpg
24401,10.09519,6692,11.71469814746524,6692.jpg
24402,10.09519,6693,12.864607203485525,6693.jpg
24403,10.09519,6694,12.13785162689144,6694.jpg
24404,10.09519,6695,11.792760734502902,6695.jpg
24405,10.09519,6696,11.581711785086018,6696.jpg
24406,10.09519,6697,11.52482471380387,6697.jpg
24407,10.09519,6698,12.811126746857244,6698.jpg
24408,10.09519,6699,11.167265212965834,6699.jpg
24409,10.09519,6700,9.282507173873636,6700.jpg
24410,10.09519,6701,10.297735481079874,6701.jpg
24411,10.09519,6702,10.16572540247439,6702.jpg
24412,10.09519,6703,13.14179506389319,6703.jpg
24413,10.09519,6704,11.499296035927763,6704.jpg
24414,10.09519,6705,9.277676598259298,6705.jpg
24415,10.09519,6706,8.928086311087453,6706.jpg
24416,10.09519,6707,10.617777907797306,6707.jpg
24417,10.09519,6708,12.686481127062407,6708.jpg
24418,10.09519,6709,11.84695031459369,6709.jpg
24419,10.09519,6710,12.18793433145148,6710.jpg
24420,10.09519,6711,10.585797967268237,6711.jpg
24421,10.09519,6712,12.826447591907527,6712.jpg
24422,10.09519,6713,11.401315837227669,6713.jpg
24423,10.09519,6714,10.773674986905908,6714.jpg
24424,10.09519,6715,13.344920162088696,6715.jpg
24425,9.596498,6716,9.322907503644698,6716.jpg
24426,9.596498,6717,12.308292442227089,6717.jpg
24427,9.596498,6718,10.572399137167627,6718.jpg
24428,9.596498,6719,9.801951246696827,6719.jpg
24429,9.596498,6720,12.79250750398802,6720.jpg
24430,9.596498,6721,10.123492849739527,6721.jpg
24431,9.596498,6722,11.221577469899666,6722.jpg
24432,9.596498,6723,10.200629529805925,6723.jpg
24433,9.596498,6724,9.170468698735082,6724.jpg
24434,9.596498,6725,13.19925050678465,6725.jpg
24435,9.596498,6726,11.345069204369477,6726.jpg
24436,9.596498,6727,10.455280534661773,6727.jpg
24437,9.596498,6728,10.561107270185015,6728.jpg
24438,9.596498,6729,12.003208427453306,6729.jpg
24439,9.596498,6730,11.951902219625945,6730.jpg
24440,9.596498,6731,12.85506103264396,6731.jpg
24441,9.596498,6732,11.464075071160345,6732.jpg
24442,9.596498,6733,11.16352800054578,6733.jpg
24443,9.596498,6734,12.935359440130004,6734.jpg
24444,9.596498,6735,13.81620156288106,6735.jpg
24445,9.596498,6736,13.250550300898736,6736.jpg
24446,9.596498,6737,12.514172405194545,6737.jpg
24447,9.596498,6738,10.20349774238342,6738.jpg
24448,9.596498,6739,11.176090948886934,6739.jpg
24449,9.596498,6740,12.777226540573022,6740.jpg
24450,9.596498,6741,12.40485334448546,6741.jpg
24451,9.596498,6742,11.051953178570672,6742.jpg
24452,9.596498,6743,8.119971498831301,6743.jpg
24453,9.596498,6744,10.712092611053084,6744.jpg
24454,9.596498,6745,12.618200502288966,6745.jpg
24455,9.596498,6746,12.110619699994889,6746.jpg
24456,9.596498,6747,11.00583181655648,6747.jpg
24457,9.596498,6748,8.94057509358053,6748.jpg
24458,9.230927,6749,10.010139446766209,6749.jpg
24459,9.230927,6750,10.547354403111518,6750.jpg
24460,9.230927,6751,8.886272632136066,6751.jpg
24461,9.230927,6752,8.361751230656825,6752.jpg
24462,9.230927,6753,9.022653831259316,6753.jpg
24463,9.230927,6754,8.980332652668261,6754.jpg
24464,9.230927,6755,11.255626590944884,6755.jpg
24465,9.230927,6756,8.465504121145177,6756.jpg
24466,9.230927,6757,10.104274566050227,6757.jpg
24467,9.230927,6758,8.412117771182615,6758.jpg
24468,9.230927,6759,6.261136522675264,6759.jpg
24469,9.230927,6760,8.714820782362018,6760.jpg
24470,9.230927,6761,9.98506812495324,6761.jpg
24471,9.230927,6762,7.88698998226627,6762.jpg
24472,9.230927,6763,7.447478502046396,6763.jpg
24473,9.230927,6764,6.237940803850444,6764.jpg
24474,9.230927,6765,10.62991358622124,6765.jpg
24475,9.230927,6766,11.713808390514258,6766.jpg
24476,9.230927,6767,8.588433314654104,6767.jpg
24477,9.230927,6768,9.182761571440787,6768.jpg
24478,9.230927,6769,7.571329870911595,6769.jpg
24479,9.230927,6770,9.65176773660136,6770.jpg
24480,9.230927,6771,9.123306216136571,6771.jpg
24481,9.230927,6772,6.833198699223394,6772.jpg
24482,9.230927,6773,9.487092499662875,6773.jpg
24483,9.230927,6774,10.793598545829743,6774.jpg
24484,9.230927,6775,10.631887610554948,6775.jpg
24485,9.230927,6776,8.479172093977482,6776.jpg
24486,9.230927,6777,9.080898277496823,6777.jpg
24487,9.230927,6778,9.61757634773436,6778.jpg
24488,9.230927,6779,11.240870385888917,6779.jpg
24489,9.230927,6780,10.98871349920706,6780.jpg
24490,9.529366,6781,8.851841953457349,6781.jpg
24491,9.529366,6782,8.356381436675338,6782.jpg
24492,9.529366,6783,8.378176866972325,6783.jpg
24493,9.529366,6784,11.525105051380562,6784.jpg
24494,9.529366,6785,12.390053992631085,6785.jpg
24495,9.529366,6786,11.30218548481754,6786.jpg
24496,9.529366,6787,8.973980977490545,6787.jpg
24497,9.529366,6788,6.400132651008052,6788.jpg
24498,9.529366,6789,11.529925365053655,6789.jpg
24499,9.529366,6790,12.171630439075274,6790.jpg
24500,9.529366,6791,12.429813417526312,6791.jpg
24501,9.529366,6792,6.4937094273980644,6792.jpg
24502,9.529366,6793,6.121014379516963,6793.jpg
24503,9.529366,6794,10.533446207563744,6794.jpg
24504,9.529366,6795,11.388180085984388,6795.jpg
24505,9.529366,6796,11.446761310475424,6796.jpg
24506,9.529366,6797,8.45097554460406,6797.jpg
24507,9.529366,6798,5.282464981792604,6798.jpg
24508,9.529366,6799,10.341762474176686,6799.jpg
24509,9.529366,6800,10.335116934317911,6800.jpg
24510,9.529366,6801,9.09600712017006,6801.jpg
24511,9.529366,6802,7.518040542938968,6802.jpg
24512,9.529366,6803,6.214814119903079,6803.jpg
24513,9.529366,6804,9.889231855682208,6804.jpg
24514,9.529366,6805,9.060381391788376,6805.jpg
24515,9.529366,6806,8.755184728886853,6806.jpg
24516,9.529366,6807,7.873249242941512,6807.jpg
24517,9.529366,6808,7.171482659404513,6808.jpg
24518,9.529366,6809,9.512518791352488,6809.jpg
24519,9.529366,6810,8.461103614159306,6810.jpg
24520,9.529366,6811,5.63159628031975,6811.jpg
24521,9.529366,6812,7.393250206450009,6812.jpg
24522,9.529366,6813,8.342589387644365,6813.jpg
24523,9.529366,6814,9.121664305537646,6814.jpg
24524,9.732789,6815,8.821169943984922,6815.jpg
24525,9.732789,6816,6.24613729619258,6816.jpg
24526,9.732789,6817,6.24172186274672,6817.jpg
24527,9.732789,6818,7.542693457420335,6818.jpg
24528,9.732789,6819,9.17319371058705,6819.jpg
24529,9.732789,6820,9.37532316725602,6820.jpg
24530,9.732789,6821,6.183818392829613,6821.jpg
24531,9.732789,6822,5.821667956027863,6822.jpg
24532,9.732789,6823,7.090102200182145,6823.jpg
24533,9.732789,6824,10.298103978060883,6824.jpg
24534,9.732789,6825,11.595987078259176,6825.jpg
24535,9.732789,6826,7.375327726068613,6826.jpg
24536,9.732789,6827,6.02255105328765,6827.jpg
24537,9.732789,6828,8.396179110624296,6828.jpg
24538,9.732789,6829,9.698389135025224,6829.jpg
24539,9.732789,6830,9.826166162867857,6830.jpg
24540,9.732789,6831,8.968599522212191,6831.jpg
24541,9.732789,6832,8.2986832055831,6832.jpg
24542,9.732789,6833,9.006223530425068,6833.jpg
24543,9.732789,6834,8.970492383919701,6834.jpg
24544,9.732789,6835,8.507073379314223,6835.jpg
24545,9.732789,6836,9.894396410838828,6836.jpg
24546,9.732789,6837,9.949549680502734,6837.jpg
24547,9.732789,6838,10.053399126529149,6838.jpg
24548,9.732789,6839,9.578284774069449,6839.jpg
24549,9.732789,6840,8.364155323619002,6840.jpg
24550,9.732789,6841,9.43329847076183,6841.jpg
24551,9.732789,6842,10.815838504763317,6842.jpg
24552,9.732789,6843,10.59814541484328,6843.jpg
24553,9.732789,6844,10.435533760998446,6844.jpg
24554,9.732789,6845,9.37570565779327,6845.jpg
24555,9.732789,6846,9.71782571819188,6846.jpg
24556,9.732789,6847,10.926654409538296,6847.jpg
24557,10.03891,6848,11.16285537694247,6848.jpg
24558,10.03891,6849,10.876073301150146,6849.jpg
24559,10.03891,6850,10.258950007699006,6850.jpg
24560,10.03891,6851,9.526302444249716,6851.jpg
24561,10.03891,6852,10.960000121156472,6852.jpg
24562,10.03891,6853,10.968998910723084,6853.jpg
24563,10.03891,6854,10.73879511507186,6854.jpg
24564,10.03891,6855,10.479140947408034,6855.jpg
24565,10.03891,6856,10.619939445784642,6856.jpg
24566,10.03891,6857,10.776067885023092,6857.jpg
24567,10.03891,6858,10.726651040514184,6858.jpg
24568,10.03891,6859,10.667928481105111,6859.jpg
24569,10.03891,6860,11.277956108638396,6860.jpg
24570,10.03891,6861,11.00163095097298,6861.jpg
24571,10.03891,6862,11.099021437890494,6862.jpg
24572,10.03891,6863,9.713937375364424,6863.jpg
24573,10.03891,6864,8.779801260121994,6864.jpg
24574,10.03891,6865,9.70754045435486,6865.jpg
24575,10.03891,6866,10.96124787992128,6866.jpg
24576,10.03891,6867,10.429817859725937,6867.jpg
24577,10.03891,6868,8.637119229075369,6868.jpg
24578,10.03891,6869,9.051613962351611,6869.jpg
24579,10.03891,6870,9.45027638609697,6870.jpg
24580,10.03891,6871,9.922060738623223,6871.jpg
24581,10.03891,6872,9.964593219913514,6872.jpg
24582,10.03891,6873,6.984897245007869,6873.jpg
24583,10.03891,6874,7.548626258814577,6874.jpg
24584,10.03891,6875,10.305863871448304,6875.jpg
24585,10.03891,6876,9.560261540083118,6876.jpg
24586,10.03891,6877,9.435391440323588,6877.jpg
24587,10.03891,6878,8.717283181808533,6878.jpg
24588,10.03891,6879,10.095399852682288,6879.jpg
24589,10.03891,6880,10.017406300522078,6880.jpg
24590,10.03891,6881,10.73906332489981,6881.jpg
24591,10.09499,6882,11.333072062152326,6882.jpg
24592,10.09499,6883,10.944991565636297,6883.jpg
24593,10.09499,6884,10.244799723628264,6884.jpg
24594,10.09499,6885,11.112204300773117,6885.jpg
24595,10.09499,6886,11.206598300847594,6886.jpg
24596,10.09499,6887,12.13900259689225,6887.jpg
24597,10.09499,6888,12.273082555691694,6888.jpg
24598,10.09499,6889,11.093069045517517,6889.jpg
24599,10.09499,6890,10.855685622610988,6890.jpg
24600,10.09499,6891,11.693322757081416,6891.jpg
24601,10.09499,6892,11.95227887951476,6892.jpg
24602,10.09499,6893,12.260633421607968,6893.jpg
24603,10.09499,6894,11.388728633389029,6894.jpg
24604,10.09499,6895,11.070260015296816,6895.jpg
24605,10.09499,6896,12.317360266671155,6896.jpg
24606,10.09499,6897,11.797571019460692,6897.jpg
24607,10.09499,6898,12.126494456646377,6898.jpg
24608,10.09499,6899,12.122469443419634,6899.jpg
24609,10.09499,6900,11.33984354401727,6900.jpg
24610,10.09499,6901,12.933947373692334,6901.jpg
24611,10.09499,6902,13.069893606442433,6902.jpg
24612,10.09499,6903,12.603063672503248,6903.jpg
24613,10.09499,6904,13.248279379946784,6904.jpg
24614,10.09499,6905,13.263386473425491,6905.jpg
24615,10.09499,6906,13.60335135124356,6906.jpg
24616,10.09499,6907,13.734544847535906,6907.jpg
24617,10.09499,6908,13.433352207526765,6908.jpg
24618,10.09499,6909,13.446241555567234,6909.jpg
24619,10.09499,6910,13.6869497891301,6910.jpg
24620,10.09499,6911,13.452930941902231,6911.jpg
24621,10.09499,6912,13.255614685515264,6912.jpg
24622,10.09499,6913,13.700071605123622,6913.jpg
24623,10.09499,6914,13.2106762454553,6914.jpg
24624,10.14975,6915,14.076964020199162,6915.jpg
24625,10.14975,6916,12.96067005175469,6916.jpg
24626,10.14975,6917,13.117172118944772,6917.jpg
24627,10.14975,6918,13.774787866412224,6918.jpg
24628,10.14975,6919,13.469697554538133,6919.jpg
24629,10.14975,6920,13.833265188748175,6920.jpg
24630,10.14975,6921,12.831993471471712,6921.jpg
24631,10.14975,6922,12.341825667498895,6922.jpg
24632,10.14975,6923,12.038744130623176,6923.jpg
24633,10.14975,6924,13.24636646080866,6924.jpg
24634,10.14975,6925,11.479269157913684,6925.jpg
24635,10.14975,6926,10.199446141399822,6926.jpg
24636,10.14975,6927,11.252075492822833,6927.jpg
24637,10.14975,6928,10.139626487181468,6928.jpg
24638,10.14975,6929,11.42070344294748,6929.jpg
24639,10.14975,6930,9.1296023835412,6930.jpg
24640,10.14975,6931,9.250692823760083,6931.jpg
24641,10.14975,6932,8.738831392611932,6932.jpg
24642,10.14975,6933,9.000982477161,6933.jpg
24643,10.14975,6934,9.393094983681893,6934.jpg
24644,10.14975,6935,6.760859476688235,6935.jpg
24645,10.14975,6936,8.199727306174108,6936.jpg
24646,10.14975,6937,8.34679864936161,6937.jpg
24647,10.14975,6938,8.245175578133114,6938.jpg
24648,10.14975,6939,9.19128458009521,6939.jpg
24649,10.14975,6940,7.457170439098803,6940.jpg
24650,10.14975,6941,9.512627474639292,6941.jpg
24651,10.14975,6942,8.371835920187726,6942.jpg
24652,10.14975,6943,7.57385897297619,6943.jpg
24653,10.14975,6944,7.797633662438496,6944.jpg
24654,10.14975,6945,8.382116519505999,6945.jpg
24655,10.14975,6946,10.822723800885685,6946.jpg
24656,10.14975,6947,9.255569578110016,6947.jpg
24657,9.908148,6948,8.106357634416462,6948.jpg
24658,9.908148,6949,9.649984024632529,6949.jpg
24659,9.908148,6950,11.449167269245102,6950.jpg
24660,9.908148,6951,12.178806567941516,6951.jpg
24661,9.908148,6952,11.370428793441004,6952.jpg
24662,9.908148,6953,10.545565093720189,6953.jpg
24663,9.908148,6954,11.00368380567351,6954.jpg
24664,9.908148,6955,12.161752387724864,6955.jpg
24665,9.908148,6956,11.174281582064992,6956.jpg
24666,9.908148,6957,11.497091817593894,6957.jpg
24667,9.908148,6958,10.79851214987778,6958.jpg
24668,9.908148,6959,11.24504279790806,6959.jpg
24669,9.908148,6960,10.718842636131791,6960.jpg
24670,9.908148,6961,9.571717598125622,6961.jpg
24671,9.908148,6962,9.714506446651551,6962.jpg
24672,9.908148,6963,10.448196530040784,6963.jpg
24673,9.908148,6964,10.151130123315191,6964.jpg
24674,9.908148,6965,9.333561264462729,6965.jpg
24675,9.908148,6966,8.519986166561399,6966.jpg
24676,9.908148,6967,8.785606720154444,6967.jpg
24677,9.908148,6968,8.8561211829558,6968.jpg
24678,9.908148,6969,9.135398514536158,6969.jpg
24679,9.908148,6970,8.26787219345201,6970.jpg
24680,9.908148,6971,8.600240610958252,6971.jpg
24681,9.908148,6972,8.220661666310408,6972.jpg
24682,9.908148,6973,9.40266377743938,6973.jpg
24683,9.908148,6974,9.454584535611652,6974.jpg
24684,9.908148,6975,9.34999809562322,6975.jpg
24685,9.908148,6976,9.613740713968744,6976.jpg
24686,9.908148,6977,9.327122829236314,6977.jpg
24687,9.908148,6978,8.96214429471829,6978.jpg
24688,9.908148,6979,9.084071083148498,6979.jpg
24689,9.908148,6980,9.256113927447783,6980.jpg
24690,9.062478,6981,10.103247439022152,6981.jpg
24691,9.062478,6982,9.565589819847755,6982.jpg
24692,9.062478,6983,9.40979769241096,6983.jpg
24693,9.062478,6984,9.628669506218351,6984.jpg
24694,9.062478,6985,9.863547149654016,6985.jpg
24695,9.062478,6986,9.309407919939158,6986.jpg
24696,9.062478,6987,9.067379102812549,6987.jpg
24697,9.062478,6988,7.974395600354069,6988.jpg
24698,9.062478,6989,8.841519373470355,6989.jpg
24699,9.062478,6990,8.754042388245725,6990.jpg
24700,9.062478,6991,7.991095976823765,6991.jpg
24701,9.062478,6992,7.184294693046754,6992.jpg
24702,9.062478,6993,7.305661739227329,6993.jpg
24703,9.062478,6994,8.95232501630409,6994.jpg
24704,9.062478,6995,8.506284142742238,6995.jpg
24705,9.062478,6996,7.288166995215028,6996.jpg
24706,9.062478,6997,6.193609217679455,6997.jpg
24707,9.062478,6998,6.804649045780828,6998.jpg
24708,9.062478,6999,8.344618453299287,6999.jpg
24709,9.062478,7000,8.224793497016453,7000.jpg
24710,9.062478,7001,8.109919460931629,7001.jpg
24711,9.062478,7002,7.2653523675718334,7002.jpg
24712,9.062478,7003,8.230474414398362,7003.jpg
24713,9.062478,7004,9.433828360091484,7004.jpg
24714,9.062478,7005,9.152446864104377,7005.jpg
24715,9.062478,7006,9.155795522112811,7006.jpg
24716,9.062478,7007,8.749814002001617,7007.jpg
24717,9.062478,7008,9.18408629476492,7008.jpg
24718,9.062478,7009,9.8995213175861,7009.jpg
24719,9.062478,7010,9.964252243593112,7010.jpg
24720,9.062478,7011,10.786116191307766,7011.jpg
24721,9.062478,7012,10.481870157326872,7012.jpg
24722,9.062478,7013,10.40130598888522,7013.jpg
24723,7.957666999999999,7014,11.170015413219032,7014.jpg
24724,7.957666999999999,7015,10.57484054627978,7015.jpg
24725,7.957666999999999,7016,10.935460088028783,7016.jpg
24726,7.957666999999999,7017,10.20340538491223,7017.jpg
24727,7.957666999999999,7018,9.661861755169754,7018.jpg
24728,7.957666999999999,7019,10.740616609642542,7019.jpg
24729,7.957666999999999,7020,10.24473348746206,7020.jpg
24730,7.957666999999999,7021,10.66371082325412,7021.jpg
24731,7.957666999999999,7022,10.69049402344722,7022.jpg
24732,7.957666999999999,7023,9.542889472913862,7023.jpg
24733,7.957666999999999,7024,10.772086718272572,7024.jpg
24734,7.957666999999999,7025,9.837400189818002,7025.jpg
24735,7.957666999999999,7026,9.414059663190043,7026.jpg
24736,7.957666999999999,7027,9.898694298412266,7027.jpg
24737,7.957666999999999,7028,9.296273568051504,7028.jpg
24738,7.957666999999999,7029,10.152954883048997,7029.jpg
24739,7.957666999999999,7030,9.8600175083182,7030.jpg
24740,7.957666999999999,7031,9.777728400843928,7031.jpg
24741,7.957666999999999,7032,9.745265216172672,7032.jpg
24742,7.957666999999999,7033,8.943909291580848,7033.jpg
24743,7.957666999999999,7034,9.844896537896222,7034.jpg
24744,7.957666999999999,7035,9.508114086299743,7035.jpg
24745,7.957666999999999,7036,8.935485637175734,7036.jpg
24746,7.957666999999999,7037,9.14468837007258,7037.jpg
24747,7.957666999999999,7038,8.159622706891604,7038.jpg
24748,7.957666999999999,7039,8.774006062030786,7039.jpg
24749,7.957666999999999,7040,8.946396879428594,7040.jpg
24750,7.957666999999999,7041,9.340059405529098,7041.jpg
24751,7.957666999999999,7042,8.855870231847213,7042.jpg
24752,7.957666999999999,7043,7.132046952110321,7043.jpg
24753,7.957666999999999,7044,7.97353126503026,7044.jpg
24754,7.957666999999999,7045,7.404646092200676,7045.jpg
24755,7.957666999999999,7046,7.896069934459077,7046.jpg
24756,7.040532,7047,7.776586887400395,7047.jpg
24757,7.040532,7048,6.720489932740903,7048.jpg
24758,7.040532,7049,6.984309049193879,7049.jpg
24759,7.040532,7050,6.273676614874558,7050.jpg
24760,7.040532,7051,5.820645493518532,7051.jpg
24761,7.040532,7052,6.8844967441429485,7052.jpg
24762,7.040532,7053,6.374286552631216,7053.jpg
24763,7.040532,7054,6.52122075896756,7054.jpg
24764,7.040532,7055,5.467548421152731,7055.jpg
24765,7.040532,7056,5.7622578465554914,7056.jpg
24766,7.040532,7057,8.565309895869863,7057.jpg
24767,7.040532,7058,8.43191212293716,7058.jpg
24768,7.040532,7059,8.23051406280771,7059.jpg
24769,7.040532,7060,7.895225190114005,7060.jpg
24770,7.040532,7061,7.383040041364816,7061.jpg
24771,7.040532,7062,10.035131005308603,7062.jpg
24772,7.040532,7063,10.145488387890758,7063.jpg
24773,7.040532,7064,10.514120639943268,7064.jpg
24774,7.040532,7065,9.616030992673496,7065.jpg
24775,7.040532,7066,9.51688384799588,7066.jpg
24776,7.040532,7067,11.638692146743104,7067.jpg
24777,7.040532,7068,11.44720490620826,7068.jpg
24778,7.040532,7069,10.853404672943732,7069.jpg
24779,7.040532,7070,10.746196773419516,7070.jpg
24780,7.040532,7071,11.09508644987557,7071.jpg
24781,7.040532,7072,11.509343642534628,7072.jpg
24782,7.040532,7073,11.064039413095887,7073.jpg
24783,7.040532,7074,10.867237303287803,7074.jpg
24784,7.040532,7075,10.08435380583764,7075.jpg
24785,7.040532,7076,10.335874918614287,7076.jpg
24786,7.040532,7077,11.27028624046279,7077.jpg
24787,7.040532,7078,11.22193337268006,7078.jpg
24788,7.040532,7079,10.709000968027608,7079.jpg
24789,5.909321,7080,10.288993240044343,7080.jpg
24790,5.909321,7081,11.10477372240923,7081.jpg
24791,5.909321,7082,11.334423373233316,7082.jpg
24792,5.909321,7083,11.579415209280958,7083.jpg
24793,5.909321,7084,9.65753541403196,7084.jpg
24794,5.909321,7085,9.587723894205771,7085.jpg
24795,5.909321,7086,11.546219461940494,7086.jpg
24796,5.909321,7087,11.12970510865979,7087.jpg
24797,5.909321,7088,11.536697779822353,7088.jpg
24798,5.909321,7089,9.637568008631902,7089.jpg
24799,5.909321,7090,10.237634089929204,7090.jpg
24800,5.909321,7091,12.096038647617869,7091.jpg
24801,5.909321,7092,10.394377779190378,7092.jpg
24802,5.909321,7093,10.288516992680282,7093.jpg
24803,5.909321,7094,9.121405424747191,7094.jpg
24804,5.909321,7095,9.479523385092206,7095.jpg
24805,5.909321,7096,10.585583399405875,7096.jpg
24806,5.909321,7097,9.240247100478168,7097.jpg
24807,5.909321,7098,9.238678889275445,7098.jpg
24808,5.909321,7099,9.155338865727485,7099.jpg
24809,5.909321,7100,8.916307934799537,7100.jpg
24810,5.909321,7101,7.288658169039081,7101.jpg
24811,5.909321,7102,8.311774643898282,7102.jpg
24812,5.909321,7103,8.434207066160658,7103.jpg
24813,5.909321,7104,8.591196109107921,7104.jpg
24814,5.909321,7105,8.307792077792136,7105.jpg
24815,5.909321,7106,8.079327681181649,7106.jpg
24816,5.909321,7107,8.688440130136783,7107.jpg
24817,5.909321,7108,8.890739375288144,7108.jpg
24818,5.909321,7109,8.777309940659249,7109.jpg
24819,5.909321,7110,8.283127502013905,7110.jpg
24820,5.909321,7111,7.995004377081832,7111.jpg
24821,5.909321,7112,9.388939363930234,7112.jpg
24822,5.909321,7113,9.71620433147544,7113.jpg
24823,3.904682,7114,9.555740688513575,7114.jpg
24824,3.904682,7115,8.738090200583041,7115.jpg
24825,3.904682,7116,9.677372212907104,7116.jpg
24826,3.904682,7117,10.110068831237689,7117.jpg
24827,3.904682,7118,10.153617244711064,7118.jpg
24828,3.904682,7119,9.65467186597321,7119.jpg
24829,3.904682,7120,9.452556869312351,7120.jpg
24830,3.904682,7121,9.226749382580126,7121.jpg
24831,3.904682,7122,9.439540529748996,7122.jpg
24832,3.904682,7123,9.825149764232894,7123.jpg
24833,3.904682,7124,9.517254677236265,7124.jpg
24834,3.904682,7125,9.330789140971415,7125.jpg
24835,3.904682,7126,9.372780071635184,7126.jpg
24836,3.904682,7127,9.48717925971157,7127.jpg
24837,3.904682,7128,9.713078171011237,7128.jpg
24838,3.904682,7129,9.22543725345661,7129.jpg
24839,3.904682,7130,9.141075700303068,7130.jpg
24840,3.904682,7131,8.76388405634991,7131.jpg
24841,3.904682,7132,8.446237792912786,7132.jpg
24842,3.904682,7133,9.040848719535534,7133.jpg
24843,3.904682,7134,9.045006671546563,7134.jpg
24844,3.904682,7135,8.611819812295675,7135.jpg
24845,3.904682,7136,8.401005954623635,7136.jpg
24846,3.904682,7137,8.351187028598739,7137.jpg
24847,3.904682,7138,8.77367861281475,7138.jpg
24848,3.904682,7139,8.92960507839146,7139.jpg
24849,3.904682,7140,8.534000713136601,7140.jpg
24850,3.904682,7141,8.229533114515228,7141.jpg
24851,3.904682,7142,7.8290585252366816,7142.jpg
24852,3.904682,7143,8.371516867105434,7143.jpg
24853,3.904682,7144,8.596607417306256,7144.jpg
24854,3.904682,7145,7.99118693493933,7145.jpg
24855,3.904682,7146,7.988627979954756,7146.jpg
24856,2.749421,7147,7.821500139059127,7147.jpg
24857,2.749421,7148,7.953195362649193,7148.jpg
24858,2.749421,7149,8.056017215195654,7149.jpg
24859,2.749421,7150,8.217811645356022,7150.jpg
24860,2.749421,7151,7.481786037430194,7151.jpg
24861,2.749421,7152,7.079447972912243,7152.jpg
24862,2.749421,7153,6.9876493110685685,7153.jpg
24863,2.749421,7154,8.245325775636767,7154.jpg
24864,2.749421,7155,6.913398568750909,7155.jpg
24865,2.749421,7156,6.490893923882406,7156.jpg
24866,2.749421,7157,6.912547294079592,7157.jpg
24867,2.749421,7158,6.528518864999033,7158.jpg
24868,2.749421,7159,7.574294639027154,7159.jpg
24869,2.749421,7160,6.632480725927248,7160.jpg
24870,2.749421,7161,6.0482217657596,7161.jpg
24871,2.749421,7162,6.583632019801716,7162.jpg
24872,2.749421,7163,6.099079013657568,7163.jpg
24873,2.749421,7164,7.360165241429786,7164.jpg
24874,2.749421,7165,6.261343627307629,7165.jpg
24875,2.749421,7166,6.0221237833704295,7166.jpg
24876,2.749421,7167,6.769145527790312,7167.jpg
24877,2.749421,7168,7.081136528698638,7168.jpg
24878,2.749421,7169,6.970983918489474,7169.jpg
24879,2.749421,7170,6.454264391066376,7170.jpg
24880,2.749421,7171,6.587465321307958,7171.jpg
24881,2.749421,7172,7.0531708730031895,7172.jpg
24882,2.749421,7173,7.367353264818831,7173.jpg
24883,2.749421,7174,6.627840462677785,7174.jpg
24884,2.749421,7175,6.965766654271014,7175.jpg
24885,2.749421,7176,7.328191364775085,7176.jpg
24886,2.749421,7177,6.797771679340328,7177.jpg
24887,2.749421,7178,7.142832252357013,7178.jpg
24888,2.749421,7179,7.164456028364112,7179.jpg
24889,2.187854999999999,7180,7.247345459401117,7180.jpg
24890,2.187854999999999,7181,7.531308300062785,7181.jpg
24891,2.187854999999999,7182,7.434043755151437,7182.jpg
24892,2.187854999999999,7183,7.378441758784075,7183.jpg
24893,2.187854999999999,7184,7.25223900601854,7184.jpg
24894,2.187854999999999,7185,7.339227149678487,7185.jpg
24895,2.187854999999999,7186,8.089269636438893,7186.jpg
24896,2.187854999999999,7187,7.558643312823647,7187.jpg
24897,2.187854999999999,7188,7.666390897166885,7188.jpg
24898,2.187854999999999,7189,7.880879462707768,7189.jpg
24899,2.187854999999999,7190,7.278547358203198,7190.jpg
24900,2.187854999999999,7191,7.8850980534625075,7191.jpg
24901,2.187854999999999,7192,7.207836985614472,7192.jpg
24902,2.187854999999999,7193,7.36775348052732,7193.jpg
24903,2.187854999999999,7194,7.703923947264197,7194.jpg
24904,2.187854999999999,7195,6.757421726371734,7195.jpg
24905,2.187854999999999,7196,7.360651750735092,7196.jpg
24906,2.187854999999999,7197,6.608108615474448,7197.jpg
24907,2.187854999999999,7198,6.97203763327441,7198.jpg
24908,2.187854999999999,7199,7.3834253306133135,7199.jpg
24909,2.187854999999999,7200,7.085622396377578,7200.jpg
24910,2.187854999999999,7201,6.655920865534409,7201.jpg
24911,2.187854999999999,7202,6.149739418864415,7202.jpg
24912,2.187854999999999,7203,7.098956856119476,7203.jpg
24913,2.187854999999999,7204,7.573337479780281,7204.jpg
24914,2.187854999999999,7205,7.052310735746253,7205.jpg
24915,2.187854999999999,7206,6.288573221944809,7206.jpg
24916,2.187854999999999,7207,6.153986929635385,7207.jpg
